ReviewId,OwnerId,CreatedOn,NumberOfPatches,LastUpdatedOn,Project,Branch,SubmitType,Status,Elasped time in hours,Number of approvals,Net approval score,Average approval score ,Number of comments,Date of last comment,Date of first comment,Comment Span in Hours,Number of total reviews owned by owner,Number of total approvals given by owner,Number of comments by owner on this review,Number of total comments by owner across all reviews,"Number of reviews of owner which have a status = ""merged""",What is the average approval score of the owner
15723,1001891,7/10/2010 19:33,4,8/6/2010 21:27,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,649.8833,3,2,0.6667,8,8/6/2010 21:27,7/10/2010 19:35,99.9999,206,468,6,911,174,0.703
15724,1004184,7/10/2010 19:48,2,5/4/2012 1:23,platform/external/sqlite,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,15,5/4/2012 1:23,7/12/2010 17:05,99.9999,2,NULL,1,1,NULL,NULL
15725,1001891,7/12/2010 0:25,4,8/6/2010 21:27,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,621.0333,6,2,0.3333,8,8/6/2010 21:27,7/13/2010 0:14,99.9999,206,468,5,911,174,0.703
15726,1001891,7/12/2010 0:25,5,8/6/2010 21:28,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,621.0333,8,2,0.25,33,8/6/2010 21:28,7/13/2010 0:32,99.9999,206,468,8,911,174,0.703
15727,1001891,7/12/2010 0:25,4,8/6/2010 21:22,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,620.95,8,2,0.25,12,8/6/2010 21:22,7/13/2010 0:36,99.9999,206,468,7,911,174,0.703
15729,1003177,7/12/2010 9:04,1,7/13/2010 2:04,platform/packages/apps/Contacts,refs/heads/froyo,MERGE_ALWAYS,Abandoned,16.9833,1,0,0,2,7/13/2010 2:04,7/12/2010 16:48,9.15,2,NULL,1,1,1,NULL
15730,1003360,7/12/2010 16:42,1,7/12/2010 17:38,platform/build,refs/heads/master,MERGE_ALWAYS,merged,0.9167,4,3,0.75,4,7/12/2010 17:38,7/12/2010 16:50,0,316,1122,1,966,152,0.1105
15731,1003360,7/12/2010 16:56,2,7/12/2010 20:58,platform/build,refs/heads/master,MERGE_ALWAYS,merged,4.0333,4,2,0.5,7,7/12/2010 20:58,7/12/2010 17:15,3.05,316,1122,3,966,152,0.1105
15732,1003360,7/12/2010 17:13,3,7/12/2010 20:56,platform/build,refs/heads/master,MERGE_ALWAYS,merged,3.7167,3,2,0.6667,8,7/12/2010 20:56,7/12/2010 17:14,3.05,316,1122,3,966,152,0.1105
15733,1003856,7/12/2010 18:03,1,7/12/2010 18:35,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,0.5333,3,3,1,4,7/12/2010 18:35,7/12/2010 18:13,0,103,53,NULL,196,69,0.1132
15734,1002621,7/12/2010 18:48,1,7/12/2010 19:23,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.5833,2,2,1,3,7/12/2010 19:23,7/12/2010 19:05,0,67,468,2,537,65,0.5748
15735,1004192,7/12/2010 21:51,3,7/23/2010 22:25,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,264.55,4,4,1,22,7/23/2010 22:25,7/12/2010 23:23,99.9999,3,14,8,17,3,0.2857
15736,1003902,7/12/2010 21:57,1,7/30/2010 17:42,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,427.75,4,5,1.25,6,7/30/2010 17:42,7/12/2010 23:03,99.9999,72,161,NULL,399,40,0.0435
15737,1003902,7/12/2010 21:57,1,7/30/2010 17:44,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,427.7667,4,5,1.25,9,7/30/2010 17:44,7/12/2010 23:13,99.9999,72,161,NULL,399,40,0.0435
15738,1003902,7/12/2010 21:57,3,7/30/2010 17:51,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,427.9,5,3,0.6,12,7/30/2010 17:51,7/12/2010 22:04,99.9999,72,161,1,399,40,0.0435
15739,1003902,7/12/2010 21:57,1,7/30/2010 17:53,platform/packages/apps/Stk,refs/heads/master,MERGE_ALWAYS,merged,427.9167,4,6,1.5,6,7/30/2010 17:53,7/12/2010 23:16,99.9999,72,161,NULL,399,40,0.0435
15740,1004192,7/12/2010 22:02,1,7/23/2010 22:25,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,264.3667,3,4,1.3333,5,7/23/2010 22:25,7/12/2010 23:23,99.9999,3,14,NULL,17,3,0.2857
15741,1004192,7/12/2010 22:02,1,7/23/2010 22:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,264.3667,5,5,1,8,7/23/2010 22:24,7/12/2010 23:24,99.9999,3,14,1,17,3,0.2857
15742,1003566,7/12/2010 22:19,1,7/13/2010 20:54,platform/dalvik,refs/heads/froyo,MERGE_ALWAYS,merged,22.5833,3,3,1,6,7/13/2010 20:54,7/13/2010 0:21,20.3333,371,653,1,1668,333,1.2328
15743,1000830,7/12/2010 22:44,6,7/15/2010 15:41,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,64.95,6,2,0.3333,18,7/15/2010 15:41,7/12/2010 22:46,65.0667,222,474,12,810,193,1.1709
15744,1003977,7/12/2010 23:07,2,7/15/2010 3:37,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,52.4833,4,2,0.5,5,7/15/2010 3:37,7/14/2010 23:21,4.0667,116,154,4,415,105,1.1494
15745,1001414,7/12/2010 23:07,4,7/14/2010 2:22,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,27.2333,3,2,0.6667,28,7/14/2010 2:22,7/12/2010 23:14,27.45,861,3165,22,5964,837,0.8619
15746,1001002,7/12/2010 23:39,1,7/22/2010 22:36,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,238.9333,2,4,2,4,7/22/2010 22:36,7/12/2010 23:40,99.9999,71,193,2,341,62,0.9896
15747,1000866,7/13/2010 0:09,1,7/13/2010 19:36,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,Abandoned,19.4333,2,-1,-0.5,3,7/13/2010 19:36,7/13/2010 0:10,19.3167,306,477,2,1198,233,0.9266
15748,1004144,7/13/2010 0:10,6,7/24/2010 0:35,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,264.4,4,3,0.75,47,7/24/2010 0:35,7/13/2010 1:18,99.9999,1,NULL,20,20,1,NULL
15752,1003177,7/13/2010 1:59,1,7/13/2010 18:03,platform/packages/apps/Contacts,refs/heads/master,MERGE_ALWAYS,merged,16.05,3,2,0.6667,3,7/13/2010 18:03,7/13/2010 17:06,0,2,NULL,NULL,1,1,NULL
15753,1002975,7/13/2010 6:08,1,7/13/2010 16:26,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,10.3,4,4,1,9,7/13/2010 16:26,7/13/2010 6:23,10.1667,192,632,1,1696,175,0.5617
15754,1002951,7/13/2010 11:08,2,7/15/2010 16:39,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,53.5167,9,3,0.3333,11,7/15/2010 16:39,7/13/2010 12:23,52.8667,644,352,1,1414,318,0.0227
15755,1002951,7/13/2010 11:19,1,7/30/2010 15:42,platform/external/apache-http,refs/heads/master,MERGE_ALWAYS,merged,412.3667,4,2,0.5,5,7/30/2010 15:42,7/13/2010 17:53,99.9999,644,352,NULL,1414,318,0.0227
15756,1003557,7/13/2010 14:07,1,7/13/2010 14:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.2667,NULL,NULL,NULL,1,7/13/2010 14:23,7/13/2010 14:23,0,9,3,1,24,NULL,0
15757,1003557,7/13/2010 14:07,1,7/13/2010 14:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.2667,NULL,NULL,NULL,1,7/13/2010 14:23,7/13/2010 14:23,0,9,3,1,24,NULL,0
15758,1003557,7/13/2010 14:07,1,7/13/2010 14:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.25,NULL,NULL,NULL,1,7/13/2010 14:23,7/13/2010 14:23,0,9,3,1,24,NULL,0
15759,1003557,7/13/2010 14:07,1,7/13/2010 14:22,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.25,NULL,NULL,NULL,1,7/13/2010 14:22,7/13/2010 14:22,0,9,3,1,24,NULL,0
15760,1003557,7/13/2010 14:07,1,7/13/2010 14:15,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.1333,NULL,NULL,NULL,1,7/13/2010 14:15,7/13/2010 14:15,0,9,3,1,24,NULL,0
15762,1001414,7/13/2010 16:36,3,7/14/2010 1:46,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,9.15,3,2,0.6667,22,7/14/2010 1:46,7/13/2010 17:35,8.1333,861,3165,12,5964,837,0.8619
15766,1000866,7/13/2010 19:36,1,7/14/2010 0:29,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,4.8667,3,2,0.6667,3,7/14/2010 0:29,7/13/2010 19:40,4.0667,306,477,2,1198,233,0.9266
15767,1000866,7/13/2010 19:36,1,7/14/2010 0:29,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,4.8667,3,2,0.6667,3,7/14/2010 0:29,7/13/2010 19:39,4.0667,306,477,2,1198,233,0.9266
15768,1000866,7/13/2010 19:36,1,7/14/2010 0:29,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,4.8667,3,2,0.6667,3,7/14/2010 0:29,7/13/2010 19:39,4.0667,306,477,2,1198,233,0.9266
15769,1000866,7/13/2010 19:36,1,7/14/2010 0:29,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,4.8667,3,2,0.6667,3,7/14/2010 0:29,7/13/2010 19:39,4.0667,306,477,2,1198,233,0.9266
15770,1003566,7/13/2010 19:50,1,7/13/2010 22:12,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,2.35,4,4,1,8,7/13/2010 22:12,7/13/2010 20:45,1.0167,371,653,3,1668,333,1.2328
15771,1002751,7/13/2010 21:07,1,7/13/2010 22:09,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,1.0167,2,3,1.5,4,7/13/2010 22:09,7/13/2010 21:08,1.0167,608,1237,3,3054,469,0.9709
15772,1002751,7/13/2010 21:07,1,7/13/2010 22:09,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,1.0333,2,3,1.5,4,7/13/2010 22:09,7/13/2010 21:08,1.0167,608,1237,3,3054,469,0.9709
15773,1002751,7/13/2010 21:07,1,7/13/2010 22:09,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,1.0333,2,3,1.5,4,7/13/2010 22:09,7/13/2010 21:13,0,608,1237,3,3054,469,0.9709
15774,1002751,7/13/2010 23:57,1,7/13/2010 23:58,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,0,1,2,2,2,7/13/2010 23:58,7/13/2010 23:58,0,608,1237,2,3054,469,0.9709
15778,1001414,7/14/2010 1:41,2,7/15/2010 17:14,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,39.55,3,2,0.6667,4,7/15/2010 17:14,7/14/2010 1:50,39.65,861,3165,4,5964,837,0.8619
15792,1001414,7/14/2010 2:42,2,7/14/2010 16:12,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,13.4833,3,2,0.6667,4,7/14/2010 16:12,7/14/2010 2:44,13.2167,861,3165,3,5964,837,0.8619
15795,1000133,7/14/2010 10:45,1,7/22/2010 16:34,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,197.8167,2,3,1.5,4,7/22/2010 16:34,7/21/2010 21:52,18.3,13,4,NULL,9,9,-0.25
15796,1001038,7/14/2010 11:47,1,7/14/2010 18:01,platform/external/kernel-headers,refs/heads/master,MERGE_ALWAYS,merged,6.2333,2,2,1,3,7/14/2010 18:01,7/14/2010 17:29,0,10,19,NULL,34,1,0.9474
15797,1003557,7/14/2010 11:52,7,8/13/2010 7:42,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,715.8167,6,-1,-0.1667,31,8/13/2010 7:42,7/14/2010 18:21,99.9999,9,3,6,24,NULL,0
15800,1003763,7/14/2010 17:04,1,7/15/2010 15:32,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,22.45,3,2,0.6667,3,7/15/2010 15:32,7/15/2010 0:28,15.25,81,424,2,468,72,0.6297
15801,1004179,7/14/2010 20:25,1,7/14/2010 20:58,platform/packages/apps/Settings,refs/heads/froyo,MERGE_ALWAYS,Abandoned,0.5333,NULL,NULL,NULL,1,7/14/2010 20:58,7/14/2010 20:58,0,11,3,1,12,4,0
15802,1004179,7/14/2010 22:03,1,7/14/2010 22:03,platform/packages/apps/Settings,refs/heads/froyo,MERGE_ALWAYS,Abandoned,0,NULL,NULL,NULL,1,7/14/2010 22:03,7/14/2010 22:03,0,11,3,1,12,4,0
15804,1002751,7/14/2010 22:47,2,7/15/2010 6:55,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,8.1167,2,2,1,6,7/15/2010 6:55,7/15/2010 1:26,5.0833,608,1237,4,3054,469,0.9709
15806,1002621,7/15/2010 0:07,2,7/15/2010 0:27,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.3167,3,2,0.6667,4,7/15/2010 0:27,7/15/2010 0:10,0,67,468,3,537,65,0.5748
15809,1001534,7/15/2010 0:45,4,11/23/2010 4:34,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,838.9833,7,2,0.2857,25,11/23/2010 4:34,7/20/2010 2:03,99.9999,116,202,6,470,84,0.896
15810,1000413,7/15/2010 1:09,1,7/15/2010 1:19,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,0.15,2,2,1,2,7/15/2010 1:19,7/15/2010 1:19,0,112,986,2,2084,98,0.7059
15811,1001414,7/15/2010 3:21,5,7/16/2010 0:10,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,20.8,5,2,0.4,24,7/16/2010 0:10,7/15/2010 3:34,20.3333,861,3165,14,5964,837,0.8619
15812,1002657,7/15/2010 4:08,8,7/16/2010 2:38,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,22.5,2,2,1,10,7/16/2010 2:38,7/15/2010 17:09,9.15,204,251,7,355,117,0.0797
15813,1002657,7/15/2010 4:08,1,7/15/2010 17:27,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,13.3,1,-2,-2,2,7/15/2010 17:27,7/15/2010 4:21,13.2167,204,251,1,355,117,0.0797
15814,1002657,7/15/2010 4:08,2,7/16/2010 0:43,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,20.5833,2,2,1,6,7/16/2010 0:43,7/15/2010 4:24,20.3333,204,251,NULL,355,117,0.0797
15815,1002915,7/15/2010 4:47,4,7/16/2010 1:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,20.6,3,2,0.6667,16,7/16/2010 1:24,7/15/2010 4:53,20.3333,57,39,7,156,27,0.0513
15817,1002751,7/15/2010 6:50,1,7/16/2010 0:42,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,17.85,3,2,0.6667,3,7/16/2010 0:42,7/15/2010 6:55,17.2833,608,1237,3,3054,469,0.9709
15818,1002751,7/15/2010 6:50,1,7/16/2010 0:42,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,17.8667,3,3,1,4,7/16/2010 0:42,7/15/2010 6:56,17.2833,608,1237,3,3054,469,0.9709
15819,1002751,7/15/2010 6:50,1,7/16/2010 0:43,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,17.8667,3,2,0.6667,4,7/16/2010 0:43,7/15/2010 6:57,17.2833,608,1237,3,3054,469,0.9709
15820,1002751,7/15/2010 6:50,1,7/15/2010 21:42,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,14.85,2,0,0,1,7/15/2010 21:42,7/15/2010 21:42,0,608,1237,1,3054,469,0.9709
15821,1002751,7/15/2010 6:55,1,7/15/2010 21:42,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,14.7833,3,0,0,2,7/15/2010 21:42,7/15/2010 7:01,14.2333,608,1237,2,3054,469,0.9709
15830,1003557,7/15/2010 12:24,10,5/4/2012 1:17,platform/packages/apps/Email,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,64,5/4/2012 1:17,7/15/2010 22:37,99.9999,9,3,11,24,NULL,0
15834,1003310,7/15/2010 13:53,7,7/23/2010 20:10,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,198.2833,5,2,0.4,28,7/23/2010 20:10,7/15/2010 15:16,99.9999,42,12,5,49,24,0
15835,1001446,7/15/2010 14:26,1,7/15/2010 19:10,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,4.7167,3,4,1.3333,4,7/15/2010 19:10,7/15/2010 14:34,4.0667,28,49,NULL,109,19,0.3469
15836,1000866,7/15/2010 15:29,1,7/15/2010 15:32,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,0.0333,1,2,2,2,7/15/2010 15:32,7/15/2010 15:32,0,306,477,2,1198,233,0.9266
15837,1000866,7/15/2010 15:29,1,7/15/2010 15:32,kernel/msm,refs/heads/android-msm-2.6.32,FAST_FORWARD_ONLY,merged,0.0333,1,2,2,2,7/15/2010 15:32,7/15/2010 15:32,0,306,477,2,1198,233,0.9266
15838,1003360,7/15/2010 15:51,1,7/29/2010 18:00,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,338.1333,4,4,1,5,7/29/2010 18:00,7/15/2010 22:38,99.9999,316,1122,1,966,152,0.1105
15840,1002657,7/15/2010 17:22,5,7/16/2010 2:38,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,9.2667,2,2,1,14,7/16/2010 2:38,7/15/2010 21:56,4.0667,204,251,8,355,117,0.0797
15841,1002657,7/15/2010 17:22,5,7/16/2010 2:39,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,9.2833,2,2,1,7,7/16/2010 2:39,7/15/2010 21:56,4.0667,204,251,4,355,117,0.0797
15842,1002657,7/15/2010 17:22,5,7/16/2010 2:40,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,9.3,2,2,1,9,7/16/2010 2:40,7/15/2010 21:56,4.0667,204,251,4,355,117,0.0797
15846,1001414,7/15/2010 18:22,3,7/16/2010 1:44,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,7.35,3,2,0.6667,5,7/16/2010 1:44,7/15/2010 23:22,2.0333,861,3165,5,5964,837,0.8619
15850,1003763,7/15/2010 19:29,1,7/16/2010 16:52,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,21.3833,3,2,0.6667,3,7/16/2010 16:52,7/16/2010 1:37,15.25,81,424,2,468,72,0.6297
15853,1003566,7/15/2010 19:59,1,7/16/2010 17:56,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,21.9333,3,4,1.3333,3,7/16/2010 17:56,7/15/2010 22:08,19.3167,371,653,2,1668,333,1.2328
15854,1000660,7/15/2010 21:05,1,7/16/2010 17:26,platform/build,refs/heads/master,MERGE_ALWAYS,merged,20.3333,8,5,0.625,7,7/16/2010 17:26,7/15/2010 21:15,20.3333,701,4287,2,10892,605,0.4444
15856,1003566,7/15/2010 21:34,1,7/16/2010 17:56,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,20.3667,3,4,1.3333,3,7/16/2010 17:56,7/15/2010 22:10,19.3167,371,653,2,1668,333,1.2328
15857,1003566,7/15/2010 21:39,1,7/16/2010 21:53,platform/cts,refs/heads/froyo,MERGE_ALWAYS,Abandoned,24.2167,2,2,1,2,7/16/2010 21:53,7/15/2010 22:10,23.3833,371,653,1,1668,333,1.2328
15858,1002751,7/15/2010 21:42,1,7/16/2010 0:44,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,3.0333,3,3,1,4,7/16/2010 0:44,7/15/2010 21:43,3.05,608,1237,3,3054,469,0.9709
15859,1002751,7/15/2010 21:42,1,7/16/2010 0:44,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,3.0333,1,2,2,2,7/16/2010 0:44,7/15/2010 21:43,3.05,608,1237,2,3054,469,0.9709
15860,1002751,7/15/2010 21:42,1,7/16/2010 0:44,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,3.0333,3,3,1,4,7/16/2010 0:44,7/15/2010 21:43,3.05,608,1237,3,3054,469,0.9709
15862,1000660,7/15/2010 22:26,1,7/15/2010 22:27,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,0.0167,1,0,0,1,7/15/2010 22:27,7/15/2010 22:27,0,701,4287,1,10892,605,0.4444
15863,1002657,7/15/2010 22:37,2,7/16/2010 4:29,kernel/tegra,refs/heads/android-tegra-2.6.35,FAST_FORWARD_ONLY,merged,5.8667,3,2,0.6667,4,7/16/2010 4:29,7/15/2010 22:39,5.0833,204,251,NULL,355,117,0.0797
15866,1000205,7/15/2010 23:42,1,7/16/2010 21:50,kernel/common,refs/heads/android-2.6.32,FAST_FORWARD_ONLY,merged,22.1167,3,3,1,4,7/16/2010 21:50,7/16/2010 1:51,19.3167,128,409,2,852,113,0.4499
15869,1002657,7/16/2010 0:18,2,7/16/2010 2:39,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,2.35,3,2,0.6667,7,7/16/2010 2:39,7/16/2010 0:26,2.0333,204,251,2,355,117,0.0797
15871,1003092,7/16/2010 1:39,5,7/28/2010 18:05,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,304.4167,4,2,0.5,17,7/28/2010 18:05,7/21/2010 21:28,99.9999,6,4,4,15,2,0
15872,1001100,7/16/2010 3:29,3,7/19/2010 18:52,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,87.3833,2,2,1,15,7/19/2010 18:52,7/16/2010 3:34,88.45,709,2208,9,4177,667,0.5616
15880,1004123,7/16/2010 10:35,6,8/10/2010 22:22,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,611.7833,8,4,0.5,25,8/10/2010 22:22,7/16/2010 11:10,99.9999,12,20,6,30,5,0.25
15883,1002657,7/16/2010 17:55,3,9/10/2010 21:31,platform/build,refs/heads/master,MERGE_ALWAYS,merged,838.9833,5,2,0.4,15,9/10/2010 21:31,7/16/2010 19:03,99.9999,204,251,1,355,117,0.0797
15884,1003763,7/16/2010 18:21,2,7/16/2010 22:27,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,4.0833,3,2,0.6667,4,7/16/2010 22:27,7/16/2010 18:25,4.0667,81,424,3,468,72,0.6297
15886,1004121,7/16/2010 21:16,3,7/19/2010 23:57,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,74.6667,4,2,0.5,72,7/19/2010 23:57,7/16/2010 21:17,75.2333,21,20,29,183,19,0.2
15892,1003566,7/16/2010 21:50,1,7/16/2010 23:15,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,1.4,3,4,1.3333,3,7/16/2010 23:15,7/16/2010 23:09,0,371,653,2,1668,333,1.2328
15894,1000660,7/16/2010 22:36,1,7/26/2010 16:56,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,234.3167,4,3,0.75,4,7/26/2010 16:56,7/16/2010 22:41,99.9999,701,4287,3,10892,605,0.4444
15895,1001534,7/16/2010 22:50,1,7/16/2010 22:57,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,0.1167,2,2,1,2,7/16/2010 22:57,7/16/2010 22:57,0,116,202,2,470,84,0.896
15896,1001534,7/16/2010 22:50,1,7/16/2010 22:59,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,0.1333,2,2,1,2,7/16/2010 22:59,7/16/2010 22:59,0,116,202,2,470,84,0.896
15897,1000660,7/16/2010 22:57,1,7/16/2010 22:57,platform/manifest,refs/heads/tools_r7,FAST_FORWARD_ONLY,merged,0,3,2,0.6667,2,7/16/2010 22:57,7/16/2010 22:57,0,701,4287,2,10892,605,0.4444
15898,1002657,7/16/2010 23:02,1,7/16/2010 23:10,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,0.1167,2,2,1,3,7/16/2010 23:10,7/16/2010 23:04,0,204,251,1,355,117,0.0797
15899,1003413,7/16/2010 23:31,2,7/16/2010 23:44,platform/external/kernel-headers,refs/heads/master,MERGE_ALWAYS,merged,0.2,3,2,0.6667,5,7/16/2010 23:44,7/16/2010 23:34,0,57,263,1,349,41,0.0608
15900,1001414,7/16/2010 23:47,1,7/17/2010 0:16,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,0.4833,2,2,1,3,7/17/2010 0:16,7/16/2010 23:48,0,861,3165,2,5964,837,0.8619
15901,1002657,7/16/2010 23:57,2,7/31/2010 0:27,kernel/tegra,refs/heads/android-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,336.5,2,0,0,3,7/31/2010 0:27,7/16/2010 23:58,99.9999,204,251,3,355,117,0.0797
15902,1002657,7/16/2010 23:58,1,7/31/2010 0:27,kernel/tegra,refs/heads/android-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,336.4667,1,0,0,1,7/31/2010 0:27,7/31/2010 0:27,0,204,251,1,355,117,0.0797
15904,1004179,7/17/2010 18:20,1,7/19/2010 19:24,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,49.05,2,-1,-0.5,3,7/19/2010 19:24,7/19/2010 17:29,1.0167,11,3,1,12,4,0
15905,1004179,7/17/2010 18:38,2,7/19/2010 20:04,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,merged,49.4333,3,2,0.6667,7,7/19/2010 20:04,7/19/2010 17:31,2.0333,11,3,1,12,4,0
15906,1001100,7/17/2010 19:43,1,7/19/2010 18:52,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,47.15,2,2,1,7,7/19/2010 18:52,7/17/2010 19:46,47.7833,709,2208,4,4177,667,0.5616
15909,1001100,7/18/2010 2:43,1,7/19/2010 18:52,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,40.15,2,2,1,3,7/19/2010 18:52,7/18/2010 2:47,40.6667,709,2208,2,4177,667,0.5616
15910,1001100,7/19/2010 3:51,1,7/19/2010 18:52,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,15.0167,2,2,1,3,7/19/2010 18:52,7/19/2010 3:58,14.2333,709,2208,2,4177,667,0.5616
15914,1004208,7/19/2010 15:21,2,7/28/2010 15:03,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,215.7,6,3,0.5,10,7/28/2010 15:03,7/27/2010 17:07,21.35,16,25,3,129,14,0.08
